"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb. Other","MA","25","Hampden","013","Lead","CAP/HAP","47.8804738813227660048","LB"
"Fuel Comb. Industrial","MA","25","Hampden","013","Volatile Organic Compounds","CAP","46.8355719","TON"
"Waste Disposal & Recycling","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","46.5199056","TON"
"Fuel Comb. Elec. Util.","MA","25","Bristol","005","Volatile Organic Compounds","CAP","46.5046","TON"
"Fuel Comb. Elec. Util.","MA","25","Worcester","027","Volatile Organic Compounds","CAP","46.4106","TON"
"Other Industrial Processes","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","46.3340956","TON"
"Waste Disposal & Recycling","MA","25","Hampshire","015","Nitrogen Oxides","CAP","46.1467174","TON"
"Off-Highway","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","45.687137393981","TON"
"Fuel Comb. Industrial","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","45.672708308","TON"
"Highway Vehicles","MA","25","Suffolk","025","Sulfur Dioxide","CAP","45.415401870033","TON"
"Fuel Comb. Elec. Util.","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","45.3178398447","TON"
"Highway Vehicles","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","44.508711508","TON"
"Highway Vehicles","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","44.44597919519","TON"
"Waste Disposal & Recycling","MA","25","Norfolk","021","Carbon Monoxide","CAP","43.846978","TON"
"Waste Disposal & Recycling","MA","25","Plymouth","023","Ammonia","CAP","43.4717955","TON"
"Fuel Comb. Industrial","MA","25","Bristol","005","Sulfur Dioxide","CAP","43.30625749","TON"
"Highway Vehicles","MA","25","Hampden","013","Sulfur Dioxide","CAP","42.8363070474","TON"
"Waste Disposal & Recycling","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","42.3544642","TON"
"Off-Highway","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","42.247811458323","TON"
"Other Industrial Processes","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","40.65618026","TON"
"Fuel Comb. Elec. Util.","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","40.083915074","TON"
"Storage & Transport","MA","25","Dukes","007","Volatile Organic Compounds","CAP","39.93808569","TON"
"Miscellaneous","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP","39.491357236673","TON"
"Miscellaneous","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","38.8189087049","TON"
"Highway Vehicles","MA","25","Hampshire","015","Ammonia","CAP","38.729441124","TON"
"Fuel Comb. Elec. Util.","MA","25","Essex","009","Nitrogen Oxides","CAP","38.4141","TON"
"Highway Vehicles","MA","25","Berkshire","003","Ammonia","CAP","38.09758261254","TON"
"Miscellaneous","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","37.81584599702","TON"
"Chemical & Allied Product Mfg","MA","25","Essex","009","Volatile Organic Compounds","CAP","37.3628","TON"
"Fuel Comb. Industrial","MA","25","Middlesex","017","Ammonia","CAP","37.3168518","TON"
"Miscellaneous","MA","25","Dukes","007","Carbon Monoxide","CAP","37.080895413033","TON"
"Off-Highway","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","37.0808284916","TON"
"Fuel Comb. Other","MA","25","Dukes","007","Nitrogen Oxides","CAP","37.078340427","TON"
"Chemical & Allied Product Mfg","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","36.2885","TON"
"Off-Highway","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP","35.713995544263","TON"
"Miscellaneous","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP","35.10567106467","TON"
"Waste Disposal & Recycling","MA","25","Norfolk","021","Ammonia","CAP","34.648678","TON"
"Off-Highway","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","34.5644158919","TON"
"Miscellaneous","MA","25","Dukes","007","Ammonia","CAP","34.4875091","TON"
"Waste Disposal & Recycling","MA","25","Middlesex","017","Sulfur Dioxide","CAP","34.3293961","TON"
"Fuel Comb. Elec. Util.","MA","25","Worcester","027","Ammonia","CAP","34.247","TON"
"Fuel Comb. Industrial","MA","25","Hampden","013","Sulfur Dioxide","CAP","33.92486987","TON"
"Off-Highway","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP","33.498348330693","TON"
"Fuel Comb. Industrial","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","33.310269102","TON"
"Other Industrial Processes","MA","25","Franklin","011","Carbon Monoxide","CAP","33.1766068","TON"
"Fuel Comb. Elec. Util.","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","32.817215074","TON"
"Fuel Comb. Industrial","MA","25","Plymouth","023","Sulfur Dioxide","CAP","32.63445577","TON"
"Fuel Comb. Elec. Util.","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","32.1333","TON"
"Off-Highway","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP","31.157267717972","TON"
"Miscellaneous","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","31.048737325847","TON"
"Other Industrial Processes","MA","25","Worcester","027","Sulfur Dioxide","CAP","30.7464","TON"
"Miscellaneous","MA","25","Berkshire","003","Carbon Monoxide","CAP","30.56708438093","TON"
"Fuel Comb. Elec. Util.","MA","25","Suffolk","025","Ammonia","CAP","30.0322","TON"
"Highway Vehicles","MA","25","Barnstable","001","Sulfur Dioxide","CAP","29.973202453","TON"
"Fuel Comb. Elec. Util.","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","29.8758887314","TON"
"Fuel Comb. Elec. Util.","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","29.8735887314","TON"
"Fuel Comb. Other","MA","25","Franklin","011","Sulfur Dioxide","CAP","29.785977488","TON"
"Other Industrial Processes","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","29.63699004","TON"
"Fuel Comb. Industrial","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","29.611842491","TON"
"Off-Highway","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP","29.311021632372","TON"
"Highway Vehicles","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","29.185457635","TON"
"Fuel Comb. Industrial","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","29.1234434","TON"
"Highway Vehicles","MA","25","Franklin","011","Ammonia","CAP","28.2918069805","TON"
"Petroleum & Related Industries","MA","25","Norfolk","021","Nitrogen Oxides","CAP","28.1383","TON"
"Other Industrial Processes","MA","25","Plymouth","023","Sulfur Dioxide","CAP","28.044","TON"
"Fuel Comb. Industrial","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","27.829626409","TON"
"Petroleum & Related Industries","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","27.8039","TON"
"Fuel Comb. Other","MA","25","Franklin","011","Ammonia","CAP","27.6903533792","TON"
"Fuel Comb. Industrial","MA","25","Worcester","027","Ammonia","CAP","27.6872844","TON"
"Off-Highway","MA","25","Barnstable","001","Sulfur Dioxide","CAP","27.21025287834142","TON"
"Waste Disposal & Recycling","MA","25","Nantucket","019","Carbon Monoxide","CAP","27.105472","TON"
"Fuel Comb. Elec. Util.","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","26.7395","TON"
"Fuel Comb. Other","MA","25","Dukes","007","Volatile Organic Compounds","CAP","26.2157429825","TON"
"Fuel Comb. Other","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP","25.8658086789","TON"
"Metals Processing","MA","25","Franklin","011","Volatile Organic Compounds","CAP","25.73","TON"
"Fuel Comb. Other","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP","25.5299649926","TON"
"Waste Disposal & Recycling","MA","25","Hampden","013","Sulfur Dioxide","CAP","25.43549842","TON"
"Fuel Comb. Other","MA","25","Barnstable","001","Lead","CAP/HAP","25.28651337828118761182","LB"
"Fuel Comb. Other","MA","25","Nantucket","019","Nitrogen Oxides","CAP","24.895935692","TON"
"Waste Disposal & Recycling","MA","25","Middlesex","017","Ammonia","CAP","24.848844","TON"
"Miscellaneous","MA","25","Franklin","011","Carbon Monoxide","CAP","24.79291474281","TON"
"Fuel Comb. Industrial","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","24.456679667","TON"
"Miscellaneous","MA","25","Bristol","005","Volatile Organic Compounds","CAP","24.117516199047","TON"
"Petroleum & Related Industries","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","23.7888","TON"
"Petroleum & Related Industries","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","23.4919","TON"
"Waste Disposal & Recycling","MA","25","Franklin","011","Nitrogen Oxides","CAP","22.3855826","TON"
"Waste Disposal & Recycling","MA","25","Bristol","005","Sulfur Dioxide","CAP","21.99226524","TON"
"Fuel Comb. Elec. Util.","MA","25","Barnstable","001","Carbon Monoxide","CAP","21.9816","TON"
"Waste Disposal & Recycling","MA","25","Hampden","013","Ammonia","CAP","21.441796","TON"
"Natural Resources","MA","25","Suffolk","025","Nitrogen Oxides","CAP","20.82679","TON"
"Fuel Comb. Industrial","MA","25","Essex","009","Ammonia","CAP","20.7443863","TON"
"Petroleum & Related Industries","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","20.46","TON"
"Petroleum & Related Industries","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","20.46","TON"
"Waste Disposal & Recycling","MA","25","Essex","009","Ammonia","CAP","19.873225","TON"
"Petroleum & Related Industries","MA","25","Worcester","027","Carbon Monoxide","CAP","19.8511","TON"
"Fuel Comb. Industrial","MA","25","Suffolk","025","Lead","CAP/HAP","19.62923672","LB"
"Other Industrial Processes","MA","25","Plymouth","023","Lead","CAP/HAP","19.3147","LB"
"Fuel Comb. Elec. Util.","MA","25","Worcester","027","Sulfur Dioxide","CAP","18.9574","TON"
"Other Industrial Processes","MA","25","Franklin","011","Volatile Organic Compounds","CAP","18.2833043","TON"
"Fuel Comb. Industrial","MA","25","Essex","009","Lead","CAP/HAP","18.04025136","LB"
"Fuel Comb. Elec. Util.","MA","25","Hampden","013","Ammonia","CAP","18.0209","TON"
"Fuel Comb. Industrial","MA","25","Hampden","013","Ammonia","CAP","18.00680627","TON"
"Other Industrial Processes","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP","17.6661697","TON"
"Fuel Comb. Elec. Util.","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","17.6351","TON"
"Off-Highway","MA","25","Essex","009","Sulfur Dioxide","CAP","17.607503423617","TON"
"Miscellaneous","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","17.543407241476","TON"
"Fuel Comb. Industrial","MA","25","Berkshire","003","Sulfur Dioxide","CAP","17.423447446","TON"
"Waste Disposal & Recycling","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP","17.378423","TON"
"Fuel Comb. Other","MA","25","Hampshire","015","Lead","CAP/HAP","17.33172868579799656422","LB"
"Miscellaneous","MA","25","Nantucket","019","Ammonia","CAP","17.314023852","TON"
"Other Industrial Processes","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP","17.2160664","TON"
"Natural Resources","MA","25","Dukes","007","Nitrogen Oxides","CAP","17.07604","TON"
"Fuel Comb. Industrial","MA","25","Norfolk","021","Ammonia","CAP","16.971953","TON"
"Fuel Comb. Industrial","MA","25","Dukes","007","Nitrogen Oxides","CAP","16.8369918","TON"
"Solvent Utilization","MA","25","Middlesex","017","Ammonia","CAP","16.701","TON"
"Off-Highway","MA","25","Hampden","013","Sulfur Dioxide","CAP","16.5829817251689","TON"
"Waste Disposal & Recycling","MA","25","Dukes","007","Volatile Organic Compounds","CAP","16.5779668","TON"
"Fuel Comb. Industrial","MA","25","Worcester","027","Lead","CAP/HAP","16.57185892","LB"
"Miscellaneous","MA","25","Hampden","013","Sulfur Dioxide","CAP","16.50182838321","TON"
"Fuel Comb. Elec. Util.","MA","25","Suffolk","025","Lead","CAP/HAP","16.4","LB"
"Other Industrial Processes","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP","16.3340398","TON"
"Waste Disposal & Recycling","MA","25","Suffolk","025","Ammonia","CAP","16.129191","TON"
"Fuel Comb. Industrial","MA","25","Nantucket","019","Nitrogen Oxides","CAP","16.1086434","TON"
"Storage & Transport","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","15.8519028","TON"
"Other Industrial Processes","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP","15.8456559","TON"
"Waste Disposal & Recycling","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP","15.8207686","TON"
"Fuel Comb. Elec. Util.","MA","25","Norfolk","021","Ammonia","CAP","15.6797","TON"
"Waste Disposal & Recycling","MA","25","Hampshire","015","Sulfur Dioxide","CAP","15.63270276","TON"
"Waste Disposal & Recycling","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","15.3892632","TON"
"Chemical & Allied Product Mfg","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","15.3624","TON"
"Miscellaneous","MA","25","Franklin","011","Volatile Organic Compounds","CAP","15.349746283609","TON"
"Natural Resources","MA","25","Nantucket","019","Nitrogen Oxides","CAP","15.285","TON"
"Fuel Comb. Industrial","MA","25","Norfolk","021","Lead","CAP/HAP","14.99961012","LB"
"Fuel Comb. Industrial","MA","25","Suffolk","025","Ammonia","CAP","14.98218262","TON"
"Miscellaneous","MA","25","Hampshire","015","Carbon Monoxide","CAP","14.82343069739","TON"
"Petroleum & Related Industries","MA","25","Plymouth","023","Carbon Monoxide","CAP","14.7727","TON"
"Fuel Comb. Other","MA","25","Berkshire","003","Lead","CAP/HAP","14.75812145396824358068","LB"
"Waste Disposal & Recycling","MA","25","Berkshire","003","Sulfur Dioxide","CAP","14.6711607","TON"
"Off-Highway","MA","25","Middlesex","017","Sulfur Dioxide","CAP","14.6131518414153","TON"
"Fuel Comb. Elec. Util.","MA","25","Norfolk","021","Sulfur Dioxide","CAP","14.5733","TON"
"Fuel Comb. Industrial","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","14.17558627","TON"
"Fuel Comb. Other","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP","14.0481608077","TON"
"Waste Disposal & Recycling","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","13.9799524","TON"
"Fuel Comb. Industrial","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","13.95412151","TON"
"Fuel Comb. Other","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","13.94736998268","TON"
"Highway Vehicles","MA","25","Berkshire","003","Sulfur Dioxide","CAP","13.90192122382","TON"
"Solvent Utilization","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","13.887332","TON"
"Solvent Utilization","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","13.887332","TON"
"Fuel Comb. Other","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP","13.8146482362","TON"
"Petroleum & Related Industries","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","13.6079","TON"
"Highway Vehicles","MA","25","Hampshire","015","Sulfur Dioxide","CAP","13.366504992","TON"
"Fuel Comb. Industrial","MA","25","Bristol","005","Ammonia","CAP","12.9953541","TON"
"Waste Disposal & Recycling","MA","25","Hampshire","015","Ammonia","CAP","12.981035","TON"
"Petroleum & Related Industries","MA","25","Middlesex","017","Carbon Monoxide","CAP","12.4466","TON"
"Waste Disposal & Recycling","MA","25","Bristol","005","Ammonia","CAP","12.343346","TON"
"Miscellaneous","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","12.313785861824","TON"
"Waste Disposal & Recycling","MA","25","Worcester","027","Ammonia","CAP","12.3024065","TON"
"Highway Vehicles","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP","12.2578633764","TON"
"Fuel Comb. Industrial","MA","25","Nantucket","019","Carbon Monoxide","CAP","11.88543463","TON"
"Other Industrial Processes","MA","25","Dukes","007","Carbon Monoxide","CAP","11.8140408","TON"
"Fuel Comb. Industrial","MA","25","Dukes","007","Carbon Monoxide","CAP","11.65230875","TON"
"Fuel Comb. Industrial","MA","25","Franklin","011","Volatile Organic Compounds","CAP","11.60186927","TON"
"Fuel Comb. Elec. Util.","MA","25","Middlesex","017","Carbon Monoxide","CAP","11.3665","TON"
"Fuel Comb. Industrial","MA","25","Franklin","011","Sulfur Dioxide","CAP","11.212634451","TON"
"Petroleum & Related Industries","MA","25","Hampden","013","Carbon Monoxide","CAP","11.1172","TON"
"Metals Processing","MA","25","Bristol","005","Volatile Organic Compounds","CAP","11.06","TON"
"Fuel Comb. Industrial","MA","25","Bristol","005","Lead","CAP/HAP","10.998254","LB"
"Petroleum & Related Industries","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","10.9745","TON"
"Waste Disposal & Recycling","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","10.6640181","TON"
"Petroleum & Related Industries","MA","25","Worcester","027","Volatile Organic Compounds","CAP","10.5999","TON"
"Fuel Comb. Industrial","MA","25","Berkshire","003","Ammonia","CAP","10.52621024","TON"
"Fuel Comb. Industrial","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","10.14554904","TON"
"Fuel Comb. Industrial","MA","25","Barnstable","001","Sulfur Dioxide","CAP","10.111407262","TON"
"Fuel Comb. Elec. Util.","MA","25","Essex","009","Carbon Monoxide","CAP","10.0235","TON"
"Waste Disposal & Recycling","MA","25","Hampden","013","Lead","CAP/HAP","10","LB"
"Petroleum & Related Industries","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","9.9971","TON"
"Fuel Comb. Industrial","MA","25","Hampden","013","Lead","CAP/HAP","9.9377114","LB"
"Other Industrial Processes","MA","25","Nantucket","019","Carbon Monoxide","CAP","9.7982319","TON"
"Miscellaneous","MA","25","Dukes","007","Volatile Organic Compounds","CAP","9.6388683104592","TON"
"Miscellaneous","MA","25","Middlesex","017","Nitrogen Oxides","CAP","9.5573288903","TON"
"Petroleum & Related Industries","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","9.3664","TON"
"Metals Processing","MA","25","Hampden","013","Volatile Organic Compounds","CAP","9.33","TON"
"Solvent Utilization","MA","25","Worcester","027","Carbon Monoxide","CAP","9.303108","TON"
"Petroleum & Related Industries","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","9.0393","TON"
"Other Industrial Processes","MA","25","Middlesex","017","Nitrogen Oxides","CAP","8.99819","TON"
"Highway Vehicles","MA","25","Franklin","011","Sulfur Dioxide","CAP","8.9869384082","TON"
"Fuel Comb. Elec. Util.","MA","25","Bristol","005","Ammonia","CAP","8.9719","TON"
"Waste Disposal & Recycling","MA","25","Barnstable","001","Nitrogen Oxides","CAP","8.84666972","TON"
"Other Industrial Processes","MA","25","Plymouth","023","Nitrogen Oxides","CAP","8.55496","TON"
"Petroleum & Related Industries","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","8.3902","TON"
"Solvent Utilization","MA","25","Worcester","027","Ammonia","CAP","8.3813","TON"
"Fuel Comb. Elec. Util.","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","8.332338732","TON"
"Storage & Transport","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","8.18958417","TON"
"Petroleum & Related Industries","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","8.1073","TON"
"Fuel Comb. Industrial","MA","25","Berkshire","003","Lead","CAP/HAP","8.0956192","LB"
"Fuel Comb. Other","MA","25","Franklin","011","Lead","CAP/HAP","8.00382257916319705834","LB"
"Fuel Comb. Elec. Util.","MA","25","Middlesex","017","Sulfur Dioxide","CAP","7.8298","TON"
"Fuel Comb. Industrial","MA","25","Plymouth","023","Lead","CAP/HAP","7.81225192","LB"
"Fuel Comb. Elec. Util.","MA","25","Plymouth","023","Nitrogen Oxides","CAP","7.6528","TON"
"Other Industrial Processes","MA","25","Middlesex","017","Ammonia","CAP","7.6429","TON"
"Highway Vehicles","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP","7.53977256325","TON"
"Petroleum & Related Industries","MA","25","Middlesex","017","Nitrogen Oxides","CAP","7.537","TON"
"Off-Highway","MA","25","Worcester","027","Sulfur Dioxide","CAP","7.396626857194","TON"
"Chemical & Allied Product Mfg","MA","25","Worcester","027","Ammonia","CAP","7.32","TON"
"Fuel Comb. Industrial","MA","25","Plymouth","023","Ammonia","CAP","7.24806304","TON"
"Off-Highway","MA","25","Bristol","005","Sulfur Dioxide","CAP","7.1489179646373","TON"
"Metals Processing","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","7.1301","TON"
"Fuel Comb. Elec. Util.","MA","25","Berkshire","003","Nitrogen Oxides","CAP","6.841","TON"
"Off-Highway","MA","25","Plymouth","023","Sulfur Dioxide","CAP","6.82905535418278","TON"
"Fuel Comb. Elec. Util.","MA","25","Middlesex","017","Ammonia","CAP","6.8237","TON"
"Storage & Transport","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","6.7541","TON"
"Fuel Comb. Elec. Util.","MA","25","Dukes","007","Nitrogen Oxides","CAP","6.6722","TON"
"Fuel Comb. Elec. Util.","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","6.586538732","TON"
"Off-Highway","MA","25","Middlesex","017","Ammonia","CAP","6.58138944902","TON"
"Off-Highway","MA","25","Nantucket","019","Sulfur Dioxide","CAP","6.5678013772021","TON"
"Fuel Comb. Elec. Util.","MA","25","Plymouth","023","Carbon Monoxide","CAP","6.5422","TON"
"Chemical & Allied Product Mfg","MA","25","Norfolk","021","Volatile Organic Compounds","CAP","6.4264","TON"
"Off-Highway","MA","25","Norfolk","021","Sulfur Dioxide","CAP","6.3839808955511","TON"
"Solvent Utilization","MA","25","Worcester","027","Nitrogen Oxides","CAP","6.360932","TON"
"Fuel Comb. Elec. Util.","MA","25","Barnstable","001","Lead","CAP/HAP","6.1165624","LB"
"Waste Disposal & Recycling","MA","25","Franklin","011","Sulfur Dioxide","CAP","6.10608462","TON"
"Petroleum & Related Industries","MA","25","Worcester","027","Nitrogen Oxides","CAP","6.0671","TON"
"Petroleum & Related Industries","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","6.048","TON"
"Solvent Utilization","MA","25","Worcester","027","Sulfur Dioxide","CAP","6.0246838","TON"
"Other Industrial Processes","MA","25","Bristol","005","Nitrogen Oxides","CAP","5.930754","TON"
"Petroleum & Related Industries","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","5.6568","TON"
"Highway Vehicles","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP","5.4523885339","TON"
"Waste Disposal & Recycling","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP","5.440992","TON"
"Fuel Comb. Industrial","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP","5.4150649584","TON"
"Petroleum & Related Industries","MA","25","Hampden","013","Volatile Organic Compounds","CAP","5.3544","TON"
"Fuel Comb. Industrial","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP","5.352335796","TON"
"Fuel Comb. Other","MA","25","Dukes","007","Sulfur Dioxide","CAP","5.3278136992","TON"
"Fuel Comb. Elec. Util.","MA","25","Bristol","005","Lead","CAP/HAP","5.2015723","LB"
"Miscellaneous","MA","25","Worcester","027","Nitrogen Oxides","CAP","5.2007968341","TON"
"Waste Disposal & Recycling","MA","25","Barnstable","001","Ammonia","CAP","5.1980745","TON"
"Waste Disposal & Recycling","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","5.08206094","TON"
"Waste Disposal & Recycling","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","5.0003797","TON"
"Waste Disposal & Recycling","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP","4.973395","TON"
"Fuel Comb. Other","MA","25","Dukes","007","Ammonia","CAP","4.8369865425","TON"
"Solvent Utilization","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","4.7926047","TON"
"Solvent Utilization","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","4.7926047","TON"
"Other Industrial Processes","MA","25","Norfolk","021","Nitrogen Oxides","CAP","4.780915","TON"
"Fuel Comb. Industrial","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP","4.7259345107","TON"
"Fuel Comb. Industrial","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP","4.6849864968","TON"
"Other Industrial Processes","MA","25","Essex","009","Nitrogen Oxides","CAP","4.536327","TON"
"Waste Disposal & Recycling","MA","25","Norfolk","021","Nitrogen Oxides","CAP","4.53080506","TON"
"Miscellaneous","MA","25","Barnstable","001","Nitrogen Oxides","CAP","4.5263202151","TON"
"Petroleum & Related Industries","MA","25","Barnstable","001","Carbon Monoxide","CAP","4.4441","TON"
"Miscellaneous","MA","25","Middlesex","017","Lead","CAP/HAP","4.4158780416","LB"
"Miscellaneous","MA","25","Suffolk","025","Nitrogen Oxides","CAP","4.3895498157","TON"
"Petroleum & Related Industries","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","4.2075","TON"
"Metals Processing","MA","25","Bristol","005","Lead","CAP/HAP","4.2","LB"
"Off-Highway","MA","25","Berkshire","003","Sulfur Dioxide","CAP","4.1952291375928","TON"
"Other Industrial Processes","MA","25","Dukes","007","Volatile Organic Compounds","CAP","4.111127201","TON"
"Chemical & Allied Product Mfg","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","4.086536707","TON"
"Chemical & Allied Product Mfg","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","4.086536707","TON"
"Highway Vehicles","MA","25","Dukes","007","Ammonia","CAP","4.085003025","TON"
"Petroleum & Related Industries","MA","25","Hampden","013","Nitrogen Oxides","CAP","4.0578","TON"
"Solvent Utilization","MA","25","Middlesex","017","Carbon Monoxide","CAP","4.013699","TON"
"Off-Highway","MA","25","Suffolk","025","Ammonia","CAP","3.983266676676734","TON"
"Off-Highway","MA","25","Dukes","007","Sulfur Dioxide","CAP","3.97829580583133","TON"
"Other Industrial Processes","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","3.791362447","TON"
"Miscellaneous","MA","25","Essex","009","Nitrogen Oxides","CAP","3.7365352177","TON"
"Miscellaneous","MA","25","Barnstable","001","Sulfur Dioxide","CAP","3.70569096772","TON"
"Chemical & Allied Product Mfg","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","3.5577","TON"
"Petroleum & Related Industries","MA","25","Suffolk","025","Nitrogen Oxides","CAP","3.55","TON"
"Highway Vehicles","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP","3.45423737342","TON"
"Waste Disposal & Recycling","MA","25","Franklin","011","Ammonia","CAP","3.4442315","TON"
"Other Industrial Processes","MA","25","Suffolk","025","Nitrogen Oxides","CAP","3.401933","TON"
"Fuel Comb. Industrial","MA","25","Hampshire","015","Ammonia","CAP","3.38057056","TON"
"Off-Highway","MA","25","Worcester","027","Ammonia","CAP","3.33756082406","TON"
"Petroleum & Related Industries","MA","25","Barnstable","001","Nitrogen Oxides","CAP","3.3369","TON"
"Miscellaneous","MA","25","Norfolk","021","Nitrogen Oxides","CAP","3.3297971997","TON"
"Off-Highway","MA","25","Essex","009","Ammonia","CAP","3.2983867185324","TON"
