"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Natural Resources","ME","23","Aroostook","003","Volatile Organic Compounds","CAP","50068.9","TON"
"Natural Resources","ME","23","Piscataquis","021","Volatile Organic Compounds","CAP","30259.93","TON"
"Natural Resources","ME","23","Penobscot","019","Volatile Organic Compounds","CAP","30168.62","TON"
"Natural Resources","ME","23","Somerset","025","Volatile Organic Compounds","CAP","29526.52","TON"
"Natural Resources","ME","23","Washington","029","Volatile Organic Compounds","CAP","26264.41","TON"
"Off-Highway","ME","23","Cumberland","005","Carbon Monoxide","CAP","17633.45182032388","TON"
"Natural Resources","ME","23","Hancock","009","Volatile Organic Compounds","CAP","17439.88","TON"
"Natural Resources","ME","23","Oxford","017","Volatile Organic Compounds","CAP","16680.84","TON"
"Highway Vehicles","ME","23","Cumberland","005","Carbon Monoxide","CAP","16460.3072369","TON"
"Highway Vehicles","ME","23","York","031","Carbon Monoxide","CAP","13393.67716616","TON"
"Natural Resources","ME","23","Franklin","007","Volatile Organic Compounds","CAP","13054.14","TON"
"Natural Resources","ME","23","York","031","Volatile Organic Compounds","CAP","11638.27","TON"
"Natural Resources","ME","23","Aroostook","003","Carbon Monoxide","CAP","9738.398","TON"
"Natural Resources","ME","23","Cumberland","005","Volatile Organic Compounds","CAP","9592.836","TON"
"Highway Vehicles","ME","23","Penobscot","019","Carbon Monoxide","CAP","9567.2278621","TON"
"Highway Vehicles","ME","23","Kennebec","011","Carbon Monoxide","CAP","8551.6020482","TON"
"Natural Resources","ME","23","Kennebec","011","Volatile Organic Compounds","CAP","8482.005","TON"
"Off-Highway","ME","23","Piscataquis","021","Carbon Monoxide","CAP","8036.0367695079","TON"
"Off-Highway","ME","23","Hancock","009","Carbon Monoxide","CAP","7793.208160456","TON"
"Natural Resources","ME","23","Waldo","027","Volatile Organic Compounds","CAP","7674.881","TON"
"Off-Highway","ME","23","York","031","Carbon Monoxide","CAP","7374.62332567134","TON"
"Off-Highway","ME","23","Washington","029","Carbon Monoxide","CAP","7332.4721143029","TON"
"Fuel Comb. Other","ME","23","Cumberland","005","Carbon Monoxide","CAP","7169.4067082","TON"
"Fuel Comb. Other","ME","23","York","031","Carbon Monoxide","CAP","6950.5765886","TON"
"Off-Highway","ME","23","Penobscot","019","Carbon Monoxide","CAP","6367.116077045","TON"
"Fuel Comb. Other","ME","23","Penobscot","019","Carbon Monoxide","CAP","6131.9644878","TON"
"Highway Vehicles","ME","23","Androscoggin","001","Carbon Monoxide","CAP","5878.15616942","TON"
"Natural Resources","ME","23","Piscataquis","021","Carbon Monoxide","CAP","5735.862","TON"
"Natural Resources","ME","23","Lincoln","015","Volatile Organic Compounds","CAP","5707.034","TON"
"Natural Resources","ME","23","Penobscot","019","Carbon Monoxide","CAP","5682.676","TON"
"Off-Highway","ME","23","Knox","013","Carbon Monoxide","CAP","5586.354466462","TON"
"Off-Highway","ME","23","Lincoln","015","Carbon Monoxide","CAP","5510.77864030277","TON"
"Natural Resources","ME","23","Androscoggin","001","Volatile Organic Compounds","CAP","5418.896","TON"
"Natural Resources","ME","23","Somerset","025","Carbon Monoxide","CAP","5413.701","TON"
"Fuel Comb. Other","ME","23","Aroostook","003","Carbon Monoxide","CAP","5211.33902189","TON"
"Fuel Comb. Other","ME","23","Kennebec","011","Carbon Monoxide","CAP","5175.7950542","TON"
"Natural Resources","ME","23","Knox","013","Volatile Organic Compounds","CAP","4941.691","TON"
"Natural Resources","ME","23","Washington","029","Carbon Monoxide","CAP","4728.456","TON"
"Off-Highway","ME","23","Kennebec","011","Carbon Monoxide","CAP","4609.49796444134","TON"
"Off-Highway","ME","23","Aroostook","003","Carbon Monoxide","CAP","4597.970039117","TON"
"Highway Vehicles","ME","23","Aroostook","003","Carbon Monoxide","CAP","4508.49271755","TON"
"Miscellaneous","ME","23","Cumberland","005","PM10 Primary (Filt + Cond)","CAP","4407.67896877998","TON"
"Miscellaneous","ME","23","York","031","PM10 Primary (Filt + Cond)","CAP","4251.75022311909","TON"
"Highway Vehicles","ME","23","Hancock","009","Carbon Monoxide","CAP","4178.4445825","TON"
"Off-Highway","ME","23","Somerset","025","Carbon Monoxide","CAP","4121.141160269","TON"
"Fuel Comb. Other","ME","23","Somerset","025","Carbon Monoxide","CAP","4097.32931439","TON"
"Fuel Comb. Other","ME","23","Oxford","017","Carbon Monoxide","CAP","4062.52209989","TON"
"Miscellaneous","ME","23","Penobscot","019","PM10 Primary (Filt + Cond)","CAP","4019.33554103667","TON"
"Natural Resources","ME","23","Sagadahoc","023","Volatile Organic Compounds","CAP","4004.75","TON"
"Miscellaneous","ME","23","Aroostook","003","PM10 Primary (Filt + Cond)","CAP","3891.042711704","TON"
"Highway Vehicles","ME","23","Somerset","025","Carbon Monoxide","CAP","3846.40185673","TON"
"Highway Vehicles","ME","23","Oxford","017","Carbon Monoxide","CAP","3623.1709687","TON"
"Off-Highway","ME","23","Multiple (portable facilities)","777","Lead","CAP/HAP","3536.548","LB"
"Off-Highway","ME","23","Oxford","017","Carbon Monoxide","CAP","3498.24235161067","TON"
"Fuel Comb. Other","ME","23","Androscoggin","001","Carbon Monoxide","CAP","3359.3648291","TON"
"Fuel Comb. Industrial","ME","23","Cumberland","005","Carbon Monoxide","CAP","3293.94487317","TON"
"Off-Highway","ME","23","Sagadahoc","023","Carbon Monoxide","CAP","3167.1646138257","TON"
"Fuel Comb. Industrial","ME","23","Cumberland","005","Nitrogen Oxides","CAP","3135.7538239","TON"
"Waste Disposal & Recycling","ME","23","York","031","Carbon Monoxide","CAP","3036.50662","TON"
"Waste Disposal & Recycling","ME","23","Cumberland","005","Carbon Monoxide","CAP","2977.7806","TON"
"Natural Resources","ME","23","Hancock","009","Carbon Monoxide","CAP","2969.12","TON"
"Off-Highway","ME","23","Franklin","007","Carbon Monoxide","CAP","2846.52973290767","TON"
"Miscellaneous","ME","23","Kennebec","011","PM10 Primary (Filt + Cond)","CAP","2844.52959703012","TON"
"Off-Highway","ME","23","Androscoggin","001","Carbon Monoxide","CAP","2822.2198964978","TON"
"Natural Resources","ME","23","Oxford","017","Carbon Monoxide","CAP","2769.466","TON"
"Miscellaneous","ME","23","Aroostook","003","Carbon Monoxide","CAP","2760.854135573333","TON"
"Fuel Comb. Other","ME","23","Hancock","009","Carbon Monoxide","CAP","2740.60661725","TON"
"Highway Vehicles","ME","23","Sagadahoc","023","Carbon Monoxide","CAP","2687.2883761","TON"
"Highway Vehicles","ME","23","Cumberland","005","Nitrogen Oxides","CAP","2638.338522","TON"
"Off-Highway","ME","23","Waldo","027","Carbon Monoxide","CAP","2619.4766870474","TON"
"Highway Vehicles","ME","23","Waldo","027","Carbon Monoxide","CAP","2515.850031","TON"
"Miscellaneous","ME","23","Somerset","025","PM10 Primary (Filt + Cond)","CAP","2343.296029898225","TON"
"Fuel Comb. Other","ME","23","Franklin","007","Carbon Monoxide","CAP","2338.54163159","TON"
"Natural Resources","ME","23","Franklin","007","Carbon Monoxide","CAP","2337.24","TON"
"Off-Highway","ME","23","Piscataquis","021","Volatile Organic Compounds","CAP","2309.5466641856","TON"
"Off-Highway","ME","23","Cumberland","005","Nitrogen Oxides","CAP","2293.3536186705","TON"
"Highway Vehicles","ME","23","Lincoln","015","Carbon Monoxide","CAP","2269.36811082","TON"
"Highway Vehicles","ME","23","Washington","029","Carbon Monoxide","CAP","2247.11808820781","TON"
"Highway Vehicles","ME","23","Knox","013","Carbon Monoxide","CAP","2213.73279028","TON"
"Miscellaneous","ME","23","Hancock","009","PM10 Primary (Filt + Cond)","CAP","2192.723071796087","TON"
"Highway Vehicles","ME","23","York","031","Nitrogen Oxides","CAP","2158.546456022","TON"
"Fuel Comb. Other","ME","23","Waldo","027","Carbon Monoxide","CAP","2031.13456899","TON"
"Highway Vehicles","ME","23","Franklin","007","Carbon Monoxide","CAP","1986.15848504","TON"
"Miscellaneous","ME","23","Waldo","027","PM10 Primary (Filt + Cond)","CAP","1963.816730149014","TON"
"Fuel Comb. Elec. Util.","ME","23","Aroostook","003","Carbon Monoxide","CAP","1957.5351","TON"
"Waste Disposal & Recycling","ME","23","Penobscot","019","Carbon Monoxide","CAP","1949.73442","TON"
"Fuel Comb. Other","ME","23","Washington","029","Carbon Monoxide","CAP","1921.42344795","TON"
"Fuel Comb. Industrial","ME","23","Cumberland","005","PM10 Primary (Filt + Cond)","CAP","1880.1572987657","TON"
"Fuel Comb. Industrial","ME","23","Franklin","007","Carbon Monoxide","CAP","1810.464049145","TON"
"Miscellaneous","ME","23","Androscoggin","001","PM10 Primary (Filt + Cond)","CAP","1807.85072370822","TON"
"Miscellaneous","ME","23","Oxford","017","PM10 Primary (Filt + Cond)","CAP","1776.411736092869","TON"
"Fuel Comb. Other","ME","23","Lincoln","015","Carbon Monoxide","CAP","1776.03779522","TON"
"Solvent Utilization","ME","23","Cumberland","005","Volatile Organic Compounds","CAP","1767.29126996","TON"
"Off-Highway","ME","23","Washington","029","Volatile Organic Compounds","CAP","1738.7126473108","TON"
"Highway Vehicles","ME","23","Penobscot","019","Nitrogen Oxides","CAP","1730.44644221","TON"
"Fuel Comb. Industrial","ME","23","Somerset","025","Carbon Monoxide","CAP","1698.93593586","TON"
"Fuel Comb. Other","ME","23","Piscataquis","021","Carbon Monoxide","CAP","1682.56444316","TON"
"Off-Highway","ME","23","Cumberland","005","Volatile Organic Compounds","CAP","1675.340747508603","TON"
"Natural Resources","ME","23","York","031","Carbon Monoxide","CAP","1666.116","TON"
"Waste Disposal & Recycling","ME","23","Kennebec","011","Carbon Monoxide","CAP","1664.28286","TON"
"Highway Vehicles","ME","23","Kennebec","011","Nitrogen Oxides","CAP","1658.20981658","TON"
"Fuel Comb. Industrial","ME","23","Cumberland","005","PM2.5 Primary (Filt + Cond)","CAP","1643.5434037257","TON"
"Fuel Comb. Industrial","ME","23","Oxford","017","Nitrogen Oxides","CAP","1604.37600438","TON"
"Fuel Comb. Industrial","ME","23","Somerset","025","Nitrogen Oxides","CAP","1561.99466831","TON"
"Miscellaneous","ME","23","Knox","013","PM10 Primary (Filt + Cond)","CAP","1539.330709362636","TON"
"Off-Highway","ME","23","Hancock","009","Volatile Organic Compounds","CAP","1494.9687028785","TON"
"Natural Resources","ME","23","Cumberland","005","Carbon Monoxide","CAP","1452.322","TON"
"Solvent Utilization","ME","23","Androscoggin","001","Volatile Organic Compounds","CAP","1418.17089267","TON"
"Natural Resources","ME","23","Kennebec","011","Carbon Monoxide","CAP","1364.19","TON"
"Fuel Comb. Other","ME","23","Knox","013","Carbon Monoxide","CAP","1335.39632834","TON"
"Miscellaneous","ME","23","Piscataquis","021","PM10 Primary (Filt + Cond)","CAP","1323.409415380801","TON"
"Fuel Comb. Other","ME","23","Sagadahoc","023","Carbon Monoxide","CAP","1322.08426325","TON"
"Fuel Comb. Industrial","ME","23","Androscoggin","001","Carbon Monoxide","CAP","1300.33170112","TON"
"Natural Resources","ME","23","Waldo","027","Carbon Monoxide","CAP","1289.69","TON"
"Fuel Comb. Industrial","ME","23","York","031","Carbon Monoxide","CAP","1274.366343996","TON"
"Highway Vehicles","ME","23","Cumberland","005","Volatile Organic Compounds","CAP","1273.48372853","TON"
"Off-Highway","ME","23","Hancock","009","Nitrogen Oxides","CAP","1264.0729843588","TON"
"Miscellaneous","ME","23","Lincoln","015","PM10 Primary (Filt + Cond)","CAP","1234.746230034328","TON"
"Miscellaneous","ME","23","Washington","029","PM10 Primary (Filt + Cond)","CAP","1216.083664587813","TON"
"Miscellaneous","ME","23","Hancock","009","Carbon Monoxide","CAP","1213.451437323889","TON"
"Solvent Utilization","ME","23","Kennebec","011","Volatile Organic Compounds","CAP","1202.41230852","TON"
"Off-Highway","ME","23","Knox","013","Nitrogen Oxides","CAP","1180.0306720947","TON"
"Highway Vehicles","ME","23","York","031","Volatile Organic Compounds","CAP","1160.091595612","TON"
"Highway Vehicles","ME","23","Piscataquis","021","Carbon Monoxide","CAP","1143.41526586","TON"
"Solvent Utilization","ME","23","York","031","Volatile Organic Compounds","CAP","1118.4660983","TON"
"Miscellaneous","ME","23","Franklin","007","PM10 Primary (Filt + Cond)","CAP","1083.631214634073","TON"
"Fuel Comb. Other","ME","23","Cumberland","005","Nitrogen Oxides","CAP","1073.6467594","TON"
"Fuel Comb. Industrial","ME","23","Aroostook","003","Carbon Monoxide","CAP","1065.27047565","TON"
"Off-Highway","ME","23","Lincoln","015","Volatile Organic Compounds","CAP","1064.004547831768","TON"
"Highway Vehicles","ME","23","Aroostook","003","Nitrogen Oxides","CAP","1060.84336599","TON"
"Miscellaneous","ME","23","York","031","Carbon Monoxide","CAP","1051.77577300162","TON"
"Waste Disposal & Recycling","ME","23","Androscoggin","001","Carbon Monoxide","CAP","1049.12862","TON"
"Off-Highway","ME","23","Knox","013","Volatile Organic Compounds","CAP","1041.5667349254","TON"
"Fuel Comb. Industrial","ME","23","York","031","PM10 Primary (Filt + Cond)","CAP","1016.0929545574","TON"
"Fuel Comb. Other","ME","23","Cumberland","005","PM10 Primary (Filt + Cond)","CAP","1002.54036741206","TON"
"Fuel Comb. Industrial","ME","23","York","031","Nitrogen Oxides","CAP","1001.94408383","TON"
"Fuel Comb. Other","ME","23","Cumberland","005","Volatile Organic Compounds","CAP","986.38904529","TON"
"Fuel Comb. Other","ME","23","Cumberland","005","PM2.5 Primary (Filt + Cond)","CAP","986.04190911206","TON"
"Fuel Comb. Other","ME","23","York","031","Volatile Organic Compounds","CAP","971.77750833","TON"
"Fuel Comb. Other","ME","23","York","031","PM10 Primary (Filt + Cond)","CAP","961.37829684","TON"
"Fuel Comb. Elec. Util.","ME","23","Androscoggin","001","Carbon Monoxide","CAP","960.1","TON"
"Off-Highway","ME","23","Somerset","025","Volatile Organic Compounds","CAP","959.732362794","TON"
"Highway Vehicles","ME","23","Androscoggin","001","Nitrogen Oxides","CAP","958.590255358","TON"
"Fuel Comb. Other","ME","23","York","031","PM2.5 Primary (Filt + Cond)","CAP","956.23849195","TON"
"Miscellaneous","ME","23","Sagadahoc","023","PM10 Primary (Filt + Cond)","CAP","942.987784760741","TON"
"Highway Vehicles","ME","23","Somerset","025","Nitrogen Oxides","CAP","942.193361708","TON"
"Waste Disposal & Recycling","ME","23","Oxford","017","Carbon Monoxide","CAP","933.10872","TON"
"Solvent Utilization","ME","23","Penobscot","019","Volatile Organic Compounds","CAP","918.8887691","TON"
"Fuel Comb. Industrial","ME","23","Penobscot","019","Nitrogen Oxides","CAP","895.67878405","TON"
"Fuel Comb. Industrial","ME","23","Oxford","017","Sulfur Dioxide","CAP","888.52044369","TON"
"Off-Highway","ME","23","Franklin","007","Volatile Organic Compounds","CAP","886.841883630768","TON"
"Fuel Comb. Industrial","ME","23","York","031","PM2.5 Primary (Filt + Cond)","CAP","885.0217269264","TON"
"Off-Highway","ME","23","Penobscot","019","Volatile Organic Compounds","CAP","879.98713976739","TON"
"Fuel Comb. Industrial","ME","23","Penobscot","019","Carbon Monoxide","CAP","868.22788998","TON"
"Natural Resources","ME","23","Lincoln","015","Carbon Monoxide","CAP","865.737","TON"
"Fuel Comb. Other","ME","23","Penobscot","019","PM10 Primary (Filt + Cond)","CAP","860.1725229468","TON"
"Fuel Comb. Industrial","ME","23","Androscoggin","001","Nitrogen Oxides","CAP","859.65106089","TON"
"Fuel Comb. Other","ME","23","Penobscot","019","Volatile Organic Compounds","CAP","856.68788804","TON"
"Highway Vehicles","ME","23","Penobscot","019","Volatile Organic Compounds","CAP","850.286879208","TON"
"Fuel Comb. Other","ME","23","Penobscot","019","PM2.5 Primary (Filt + Cond)","CAP","847.7558348563","TON"
"Off-Highway","ME","23","Aroostook","003","Volatile Organic Compounds","CAP","846.6477992929","TON"
"Natural Resources","ME","23","Androscoggin","001","Carbon Monoxide","CAP","837.998","TON"
"Fuel Comb. Industrial","ME","23","Somerset","025","Sulfur Dioxide","CAP","837.56313637","TON"
"Other Industrial Processes","ME","23","Washington","029","Carbon Monoxide","CAP","837.2752554","TON"
"Highway Vehicles","ME","23","Hancock","009","Nitrogen Oxides","CAP","820.797941906","TON"
"Miscellaneous","ME","23","Aroostook","003","PM2.5 Primary (Filt + Cond)","CAP","809.690829534064","TON"
"Off-Highway","ME","23","Penobscot","019","Nitrogen Oxides","CAP","808.80356970196","TON"
"Fuel Comb. Industrial","ME","23","Androscoggin","001","PM10 Primary (Filt + Cond)","CAP","807.561865322","TON"
"Fuel Comb. Industrial","ME","23","Sagadahoc","023","Carbon Monoxide","CAP","799.30367863","TON"
"Highway Vehicles","ME","23","Kennebec","011","Volatile Organic Compounds","CAP","795.975252826","TON"
"Off-Highway","ME","23","Sagadahoc","023","Volatile Organic Compounds","CAP","792.4101186677","TON"
"Off-Highway","ME","23","Oxford","017","Volatile Organic Compounds","CAP","774.719085045668","TON"
"Natural Resources","ME","23","Aroostook","003","Nitrogen Oxides","CAP","765.4226","TON"
"Off-Highway","ME","23","Aroostook","003","Nitrogen Oxides","CAP","765.4121670457","TON"
"Solvent Utilization","ME","23","Sagadahoc","023","Volatile Organic Compounds","CAP","764.79933242","TON"
"Off-Highway","ME","23","Washington","029","Nitrogen Oxides","CAP","762.123668001284","TON"
"Off-Highway","ME","23","Waldo","027","Volatile Organic Compounds","CAP","751.8339701","TON"
"Fuel Comb. Other","ME","23","Aroostook","003","Volatile Organic Compounds","CAP","749.477155081","TON"
"Fuel Comb. Other","ME","23","Aroostook","003","PM10 Primary (Filt + Cond)","CAP","748.8005553852","TON"
"Natural Resources","ME","23","Knox","013","Carbon Monoxide","CAP","747.4079","TON"
"Fuel Comb. Other","ME","23","Aroostook","003","PM2.5 Primary (Filt + Cond)","CAP","747.0259754522","TON"
"Fuel Comb. Industrial","ME","23","Kennebec","011","Nitrogen Oxides","CAP","741.92225409","TON"
"Fuel Comb. Industrial","ME","23","Somerset","025","PM10 Primary (Filt + Cond)","CAP","733.14493286408","TON"
"Fuel Comb. Other","ME","23","Kennebec","011","Volatile Organic Compounds","CAP","726.13053605","TON"
"Fuel Comb. Other","ME","23","Kennebec","011","PM10 Primary (Filt + Cond)","CAP","718.8384873145","TON"
"Fuel Comb. Other","ME","23","Kennebec","011","PM2.5 Primary (Filt + Cond)","CAP","715.5356353445","TON"
"Miscellaneous","ME","23","Kennebec","011","Ammonia","CAP","714.02830321","TON"
"Off-Highway","ME","23","York","031","Volatile Organic Compounds","CAP","712.52445106835","TON"
"Fuel Comb. Industrial","ME","23","Androscoggin","001","PM2.5 Primary (Filt + Cond)","CAP","702.63985587","TON"
"Fuel Comb. Industrial","ME","23","Aroostook","003","Nitrogen Oxides","CAP","702.50723273","TON"
"Storage & Transport","ME","23","Cumberland","005","Volatile Organic Compounds","CAP","699.1848564","TON"
"Highway Vehicles","ME","23","Oxford","017","Nitrogen Oxides","CAP","686.102316436","TON"
"Other Industrial Processes","ME","23","Somerset","025","Nitrogen Oxides","CAP","683.2728697","TON"
"Fuel Comb. Industrial","ME","23","Sagadahoc","023","PM10 Primary (Filt + Cond)","CAP","669.257035646","TON"
"Waste Disposal & Recycling","ME","23","Aroostook","003","Carbon Monoxide","CAP","667.02904","TON"
"Waste Disposal & Recycling","ME","23","Somerset","025","Carbon Monoxide","CAP","664.830028","TON"
"Fuel Comb. Industrial","ME","23","Penobscot","019","PM10 Primary (Filt + Cond)","CAP","664.7387335521","TON"
"Miscellaneous","ME","23","Aroostook","003","Volatile Organic Compounds","CAP","654.401536847","TON"
"Fuel Comb. Other","ME","23","York","031","Nitrogen Oxides","CAP","645.0984079","TON"
"Off-Highway","ME","23","York","031","Lead","CAP/HAP","643.75669005846","LB"
"Off-Highway","ME","23","Kennebec","011","Volatile Organic Compounds","CAP","638.22790969275","TON"
"Fuel Comb. Industrial","ME","23","Kennebec","011","Carbon Monoxide","CAP","632.20159445","TON"
"Waste Disposal & Recycling","ME","23","Hancock","009","Carbon Monoxide","CAP","631.07668","TON"
"Off-Highway","ME","23","York","031","Nitrogen Oxides","CAP","628.55174081283","TON"
"Miscellaneous","ME","23","Washington","029","Carbon Monoxide","CAP","627.247228987406","TON"
"Miscellaneous","ME","23","York","031","PM2.5 Primary (Filt + Cond)","CAP","609.95692261783","TON"
"Off-Highway","ME","23","Piscataquis","021","Nitrogen Oxides","CAP","602.834617058284","TON"
"Fuel Comb. Elec. Util.","ME","23","Franklin","007","Carbon Monoxide","CAP","601.8091","TON"
"Waste Disposal & Recycling","ME","23","Penobscot","019","Nitrogen Oxides","CAP","594.016218","TON"
"Natural Resources","ME","23","Sagadahoc","023","Carbon Monoxide","CAP","590.9879","TON"
"Fuel Comb. Other","ME","23","Somerset","025","Volatile Organic Compounds","CAP","588.675874203","TON"
"Fuel Comb. Other","ME","23","Somerset","025","PM10 Primary (Filt + Cond)","CAP","587.3065467891","TON"
"Fuel Comb. Other","ME","23","Somerset","025","PM2.5 Primary (Filt + Cond)","CAP","586.0309494031","TON"
"Fuel Comb. Other","ME","23","Oxford","017","Volatile Organic Compounds","CAP","584.711683743","TON"
"Highway Vehicles","ME","23","Androscoggin","001","Volatile Organic Compounds","CAP","583.691989364","TON"
"Fuel Comb. Other","ME","23","Oxford","017","PM10 Primary (Filt + Cond)","CAP","582.430471601","TON"
"Fuel Comb. Other","ME","23","Oxford","017","PM2.5 Primary (Filt + Cond)","CAP","581.347778006","TON"
"Fuel Comb. Industrial","ME","23","Penobscot","019","PM2.5 Primary (Filt + Cond)","CAP","580.8487432621","TON"
"Fuel Comb. Industrial","ME","23","Somerset","025","PM2.5 Primary (Filt + Cond)","CAP","577.66149154808","TON"
"Fuel Comb. Industrial","ME","23","Sagadahoc","023","PM2.5 Primary (Filt + Cond)","CAP","575.680891795","TON"
"Fuel Comb. Industrial","ME","23","Washington","029","Nitrogen Oxides","CAP","570.59533626","TON"
"Miscellaneous","ME","23","Penobscot","019","Carbon Monoxide","CAP","566.81536510134","TON"
"Fuel Comb. Industrial","ME","23","Washington","029","Carbon Monoxide","CAP","562.041898956","TON"
"Fuel Comb. Industrial","ME","23","Oxford","017","Carbon Monoxide","CAP","561.646415786","TON"
"Miscellaneous","ME","23","Cumberland","005","PM2.5 Primary (Filt + Cond)","CAP","557.92530277354","TON"
"Fuel Comb. Industrial","ME","23","Franklin","007","Nitrogen Oxides","CAP","549.95598647","TON"
"Highway Vehicles","ME","23","Washington","029","Nitrogen Oxides","CAP","548.599294502116","TON"
"Other Industrial Processes","ME","23","Washington","029","Nitrogen Oxides","CAP","547.7166139","TON"
"Highway Vehicles","ME","23","Sagadahoc","023","Nitrogen Oxides","CAP","542.036149701","TON"
"Fuel Comb. Other","ME","23","Penobscot","019","Nitrogen Oxides","CAP","534.7159149","TON"
"Miscellaneous","ME","23","Penobscot","019","PM2.5 Primary (Filt + Cond)","CAP","530.92731939161","TON"
"Miscellaneous","ME","23","Androscoggin","001","Ammonia","CAP","528.6993647","TON"
"Miscellaneous","ME","23","Aroostook","003","Ammonia","CAP","525.7788667","TON"
"Waste Disposal & Recycling","ME","23","York","031","PM10 Primary (Filt + Cond)","CAP","507.854578","TON"
"Fuel Comb. Industrial","ME","23","Aroostook","003","PM10 Primary (Filt + Cond)","CAP","501.2579379285","TON"
"Off-Highway","ME","23","Lincoln","015","Nitrogen Oxides","CAP","493.28536087161","TON"
"Highway Vehicles","ME","23","Aroostook","003","Volatile Organic Compounds","CAP","491.193694192","TON"
"Off-Highway","ME","23","Androscoggin","001","Lead","CAP/HAP","489.90048484","LB"
"Waste Disposal & Recycling","ME","23","Cumberland","005","PM10 Primary (Filt + Cond)","CAP","485.490558","TON"
"Waste Disposal & Recycling","ME","23","Waldo","027","Carbon Monoxide","CAP","483.721022","TON"
"Highway Vehicles","ME","23","Waldo","027","Nitrogen Oxides","CAP","480.81717323","TON"
"Other Industrial Processes","ME","23","Oxford","017","Carbon Monoxide","CAP","478.8816502","TON"
"Miscellaneous","ME","23","Penobscot","019","Ammonia","CAP","475.4597594","TON"
"Other Industrial Processes","ME","23","Oxford","017","Nitrogen Oxides","CAP","471.0752114","TON"
"Fuel Comb. Other","ME","23","Androscoggin","001","Volatile Organic Compounds","CAP","469.3719568","TON"
"Fuel Comb. Other","ME","23","Androscoggin","001","PM10 Primary (Filt + Cond)","CAP","469.0274305506","TON"
"Fuel Comb. Industrial","ME","23","Kennebec","011","PM10 Primary (Filt + Cond)","CAP","467.035576914","TON"
"Fuel Comb. Other","ME","23","Androscoggin","001","PM2.5 Primary (Filt + Cond)","CAP","464.8010171306","TON"
"Waste Disposal & Recycling","ME","23","York","031","PM2.5 Primary (Filt + Cond)","CAP","461.47323","TON"
"Fuel Comb. Industrial","ME","23","Cumberland","005","Sulfur Dioxide","CAP","461.44114202","TON"
"Highway Vehicles","ME","23","Franklin","007","Nitrogen Oxides","CAP","460.712708786","TON"
"Fuel Comb. Industrial","ME","23","Oxford","017","PM10 Primary (Filt + Cond)","CAP","457.09872071045","TON"
"Fuel Comb. Other","ME","23","Washington","029","Nitrogen Oxides","CAP","453.87982791","TON"
"Waste Disposal & Recycling","ME","23","Cumberland","005","Nitrogen Oxides","CAP","453.147518","TON"
"Solvent Utilization","ME","23","Aroostook","003","Volatile Organic Compounds","CAP","451.95577452","TON"
"Fuel Comb. Other","ME","23","Kennebec","011","Nitrogen Oxides","CAP","450.9949142","TON"
"Off-Highway","ME","23","Somerset","025","Nitrogen Oxides","CAP","443.650836707384","TON"
"Miscellaneous","ME","23","Somerset","025","Ammonia","CAP","443.01034352","TON"
"Other Industrial Processes","ME","23","Knox","013","Nitrogen Oxides","CAP","442.1521928","TON"
"Fuel Comb. Elec. Util.","ME","23","Cumberland","005","Sulfur Dioxide","CAP","441.740134","TON"
"Waste Disposal & Recycling","ME","23","Cumberland","005","PM2.5 Primary (Filt + Cond)","CAP","441.458618","TON"
"Other Industrial Processes","ME","23","Somerset","025","Carbon Monoxide","CAP","436.4896001","TON"
"Fuel Comb. Industrial","ME","23","Aroostook","003","PM2.5 Primary (Filt + Cond)","CAP","431.2517320665","TON"
"Miscellaneous","ME","23","Somerset","025","Carbon Monoxide","CAP","431.13559617323","TON"
"Highway Vehicles","ME","23","Hancock","009","Volatile Organic Compounds","CAP","417.888700352","TON"
"Off-Highway","ME","23","Kennebec","011","Nitrogen Oxides","CAP","409.64221680373","TON"
"Fuel Comb. Industrial","ME","23","Kennebec","011","PM2.5 Primary (Filt + Cond)","CAP","408.64812349","TON"
"Fuel Comb. Industrial","ME","23","Sagadahoc","023","Nitrogen Oxides","CAP","408.55009622","TON"
"Off-Highway","ME","23","Penobscot","019","Lead","CAP/HAP","404.06607709416","LB"
"Highway Vehicles","ME","23","Oxford","017","Volatile Organic Compounds","CAP","397.563399127","TON"
"Miscellaneous","ME","23","Waldo","027","Carbon Monoxide","CAP","396.149752581991","TON"
"Fuel Comb. Industrial","ME","23","Oxford","017","PM2.5 Primary (Filt + Cond)","CAP","393.77196691345","TON"
"Waste Disposal & Recycling","ME","23","Franklin","007","Carbon Monoxide","CAP","387.711962","TON"
"Off-Highway","ME","23","Oxford","017","Lead","CAP/HAP","386.85965944","LB"
"Highway Vehicles","ME","23","Somerset","025","Volatile Organic Compounds","CAP","382.538199032","TON"
"Fuel Comb. Other","ME","23","Hancock","009","Volatile Organic Compounds","CAP","382.257836517","TON"
"Fuel Comb. Industrial","ME","23","Somerset","025","Lead","CAP/HAP","377.796555002","LB"
"Highway Vehicles","ME","23","Lincoln","015","Nitrogen Oxides","CAP","377.734858339","TON"
